BuildingIndex,Year,Month,Day,Hour,DayInWeek,HolidayOrNot,EnergyDemand,SOC
1,2017,7,8,16,0,0,121.596169,0
1,2017,7,8,17,0,0,38.000454,0
1,2017,7,8,18,0,0,98.428907,0
1,2017,7,8,19,0,0,57.968463,0
1,2017,7,8,20,0,0,69.194507,0
1,2017,7,8,21,0,0,103.074945,0
1,2017,7,8,22,0,0,94.940814,0
1,2017,7,8,23,0,0,53.742687,0
1,2017,7,9,0,0,0,31.70045,0
1,2017,7,9,1,0,0,104.913789,0
1,2017,7,9,2,0,0,36.155025,0
1,2017,7,9,3,0,0,93.174422,0
1,2017,7,9,4,0,0,0.45178,0
1,2017,7,9,5,0,0,71.407165,0
1,2017,7,9,6,0,0,24.27771,0
1,2017,7,9,7,0,0,116.842782,0
1,2017,7,9,8,0,0,20.162699,0
1,2017,7,9,9,0,0,98.474479,0
1,2017,7,9,10,0,0,112.175014,0
1,2017,7,9,11,0,0,94.940814,0
1,2017,7,9,12,0,0,63.552934,0
1,2017,7,9,13,0,0,148.672196,0
1,2017,7,9,14,0,0,50.982822,0
1,2017,7,9,15,0,0,47.413393,0
1,2017,7,9,16,0,0,52.324302,0
1,2017,7,9,17,0,0,22.079892,0
1,2017,7,9,18,0,0,59.650187,0
1,2017,7,9,19,0,0,99.917495,0
1,2017,7,9,20,0,0,129.451361,0
1,2017,7,9,21,0,0,59.378559,0
1,2017,7,9,22,0,0,29.919166,0
1,2017,7,9,23,0,0,57.968463,0
1,2017,7,10,0,0,0,97.384653,0
1,2017,7,10,1,0,0,1.530564,0
1,2017,7,10,2,0,0,50.982822,0
1,2017,7,10,3,0,0,88.95554,0
1,2017,7,10,4,0,0,18.951756,0
1,2017,7,10,5,0,0,24.702655,0
1,2017,7,10,6,0,0,89.346122,0
1,2017,7,10,7,0,0,8.631134,0
1,2017,7,10,8,0,0,69.895938,0
1,2017,7,10,9,0,0,45.83547,0
1,2017,7,10,10,0,0,18.936795,0
1,2017,7,10,11,0,0,109.084423,0
1,2017,7,10,12,0,0,22.92024,0
1,2017,7,10,13,0,0,8.631134,0
1,2017,7,10,14,0,0,86.041613,0
1,2017,7,10,15,0,0,50.190209,0
1,2017,7,10,16,0,0,9.37756,0
1,2017,7,10,17,0,0,48.964138,0
1,2017,7,10,18,0,0,25.638705,0
1,2017,7,10,19,0,0,99.917495,0
1,2017,7,10,20,0,0,75.956692,0
1,2017,7,10,21,0,0,20.180956,0
1,2017,7,10,22,0,0,44.909894,0
1,2017,7,10,23,0,0,49.967724,0
1,2017,7,11,0,0,0,88.26006,0
1,2017,7,11,1,0,0,40.808391,0
1,2017,7,11,2,0,0,13.248976,0
1,2017,7,11,3,0,0,76.833382,0
1,2017,7,11,4,0,0,17.647754,0
1,2017,7,11,5,0,0,91.293389,0
1,2017,7,11,6,0,0,25.638705,0
1,2017,7,11,7,0,0,133.875181,0
1,2017,7,11,8,0,0,129.451361,0
1,2017,7,11,9,0,0,21.630188,0
1,2017,7,11,10,0,0,133.144121,0
1,2017,7,11,11,0,0,136.547692,0
1,2017,7,11,12,0,0,81.358277,0
1,2017,7,11,13,0,0,101.23778,0
1,2017,7,11,14,0,0,191.748176,0
1,2017,7,11,15,0,0,103.572636,0
1,2017,7,11,16,0,0,107.976931,0
1,2017,7,11,17,0,0,13.248976,0
1,2017,7,11,18,0,0,34.915811,0
1,2017,7,11,19,0,0,98.494441,0
1,2017,7,11,20,0,0,141.259695,0
1,2017,7,11,21,0,0,30.266734,0
1,2017,7,11,22,0,0,66.371516,0
1,2017,7,11,23,0,0,66.371516,0
1,2017,7,12,0,0,0,8.090956,0
1,2017,7,12,1,0,0,72.844971,0
1,2017,7,12,2,0,0,61.999765,0
1,2017,7,12,3,0,0,25.638705,0
1,2017,7,12,4,0,0,74.159692,0
1,2017,7,12,5,0,0,68.440042,0
1,2017,7,12,6,0,0,118.72306,0
1,2017,7,12,7,0,0,1.91616,0
1,2017,7,12,8,0,0,14.793811,0
1,2017,7,12,9,0,0,49.967724,0
1,2017,7,12,10,0,0,29.919166,0
1,2017,7,12,11,0,0,81.358277,0
1,2017,7,12,12,0,0,58.017758,0
1,2017,7,12,13,0,0,1.530564,0
1,2017,7,12,14,0,0,104.891633,0
1,2017,7,12,15,0,0,68.440042,0
1,2017,7,12,16,0,0,27.494168,0
1,2017,7,12,17,0,0,105.64073,0
1,2017,7,12,18,0,0,97.384653,0
1,2017,7,12,19,0,0,72.105054,0
1,2017,7,12,20,0,0,86.794446,0
1,2017,7,12,21,0,0,60.156061,0
1,2017,7,12,22,0,0,40.080873,0
1,2017,7,12,23,0,0,49.711304,0
1,2017,7,13,0,0,0,100.951808,0
1,2017,7,13,1,0,0,28.43552,0
1,2017,7,13,2,0,0,69.879249,0
1,2017,7,13,3,0,0,1.530564,0
1,2017,7,13,4,0,0,72.708413,0
1,2017,7,13,5,0,0,86.30911,0
1,2017,7,13,6,0,0,63.552934,0
1,2017,7,13,7,0,0,91.43036,0
1,2017,7,13,8,0,0,55.534736,0
1,2017,7,13,9,0,0,40.210437,0
1,2017,7,13,10,0,0,107.036806,0
1,2017,7,13,11,0,0,22.079892,0
1,2017,7,13,12,0,0,36.155025,0
1,2017,7,13,13,0,0,135.888489,0
1,2017,7,13,14,0,0,22.92024,0
1,2017,7,13,15,0,0,44.604798,0
1,2017,7,13,16,0,0,103.572636,0
1,2017,7,13,17,0,0,141.595092,0
1,2017,7,13,18,0,0,21.998628,0
1,2017,7,13,19,0,0,68.324252,0
1,2017,7,13,20,0,0,39.570494,0
1,2017,7,13,21,0,0,21.026179,0
1,2017,7,13,22,0,0,28.931272,0
1,2017,7,13,23,0,0,71.030869,0
1,2017,7,14,0,0,0,88.420242,0
1,2017,7,14,1,0,0,29.919166,0
1,2017,7,14,2,0,0,9.37756,0
1,2017,7,14,3,0,0,81.118316,0
1,2017,7,14,4,0,0,129.080406,0
1,2017,7,14,5,0,0,69.879249,0
1,2017,7,14,6,0,0,198.03102,0
1,2017,7,14,7,0,0,55.707761,0
1,2017,7,14,8,0,0,112.175014,0
1,2017,7,14,9,0,0,53.315917,0
1,2017,7,14,10,0,0,39.908676,0
1,2017,7,14,11,0,0,94.940814,0
1,2017,7,14,12,0,0,85.26991,0
1,2017,7,14,13,0,0,18.818139,0
1,2017,7,14,14,0,0,59.378559,0
1,2017,7,14,15,0,0,49.134051,0
1,2017,7,14,16,0,0,113.065025,0
1,2017,7,14,17,0,0,100.951808,0
1,2017,7,14,18,0,0,22.079892,0
1,2017,7,14,19,0,0,60.156061,0
1,2017,7,14,20,0,0,30.135119,0
1,2017,7,14,21,0,0,18.936795,0
1,2017,7,14,22,0,0,88.95554,0
1,2017,7,14,23,0,0,8.631134,0
1,2017,7,15,0,0,0,100.327262,0
1,2017,7,15,1,0,0,30.857106,0
1,2017,7,15,2,0,0,135.888489,0
1,2017,7,15,3,0,0,39.908676,0
1,2017,7,15,4,0,0,86.794446,0
1,2017,7,15,5,0,0,138.002135,0
1,2017,7,15,6,0,0,114.257686,0
1,2017,7,15,7,0,0,57.714976,0
1,2017,7,15,8,0,0,34.915811,0
1,2017,7,15,9,0,0,109.084423,0
1,2017,7,15,10,0,0,74.262222,0
1,2017,7,15,11,0,0,51.372432,0
1,2017,7,15,12,0,0,123.760627,0
1,2017,7,15,13,0,0,104.891633,0
1,2017,7,15,14,0,0,83.9007,0
1,2017,7,15,15,0,0,101.599748,0
1,2017,7,15,16,0,0,51.215516,0
1,2017,7,15,17,0,0,76.764029,0
1,2017,7,15,18,0,0,107.745983,0
1,2017,7,15,19,0,0,0.45178,0
1,2017,7,15,20,0,0,25.076932,0
1,2017,7,15,21,0,0,14.793811,0
1,2017,7,15,22,0,0,43.660305,0
1,2017,7,15,23,0,0,14.793811,0
1,2017,7,16,0,0,0,102.221361,0
1,2017,7,16,1,0,0,24.27771,0
1,2017,7,16,2,0,0,35.65778,0
1,2017,7,16,3,0,0,44.685596,0
1,2017,7,16,4,0,0,75.849577,0
1,2017,7,16,5,0,0,39.908676,0
1,2017,7,16,6,0,0,35.65778,0
1,2017,7,16,7,0,0,86.30911,0
1,2017,7,16,8,0,0,24.061574,0
1,2017,7,16,9,0,0,76.833382,0
1,2017,7,16,10,0,0,35.021483,0
1,2017,7,16,11,0,0,28.894781,0
1,2017,7,16,12,0,0,82.939508,0
1,2017,7,16,13,0,0,50.878185,0
1,2017,7,16,14,0,0,86.794446,0
1,2017,7,16,15,0,0,32.075973,0
1,2017,7,16,16,0,0,98.494441,0
1,2017,7,16,17,0,0,170.374767,0
1,2017,7,16,18,0,0,44.491872,0
1,2017,7,16,19,0,0,107.745983,0
1,2017,7,16,20,0,0,30.374955,0
1,2017,7,16,21,0,0,127.300279,0
1,2017,7,16,22,0,0,29.069294,0
1,2017,7,16,23,0,0,107.745983,0
1,2017,7,17,0,0,0,131.338874,0
1,2017,7,17,1,0,0,76.833382,0
1,2017,7,17,2,0,0,97.384653,0
1,2017,7,17,3,0,0,88.26006,0
1,2017,7,17,4,0,0,131.338874,0
1,2017,7,17,5,0,0,94.983208,0
1,2017,7,17,6,0,0,1.91616,0
1,2017,7,17,7,0,0,98.474479,0
1,2017,7,17,8,0,0,103.470809,0
1,2017,7,17,9,0,0,56.976823,0
1,2017,7,17,10,0,0,18.936795,0
1,2017,7,17,11,0,0,39.926531,0
1,2017,7,17,12,0,0,72.105054,0
1,2017,7,17,13,0,0,127.300279,0
1,2017,7,17,14,0,0,135.888489,0
1,2017,7,17,15,0,0,18.373349,0
1,2017,7,17,16,0,0,58.266206,0
1,2017,7,17,17,0,0,72.708413,0
1,2017,7,17,18,0,0,97.384653,0
1,2017,7,17,19,0,0,29.709589,0
1,2017,7,17,20,0,0,68.324252,0
1,2017,7,17,21,0,0,59.378559,0
1,2017,7,17,22,0,0,103.605708,0
1,2017,7,17,23,0,0,90.52073,0
1,2017,7,18,0,0,0,103.470809,0
1,2017,7,18,1,0,0,75.849577,0
1,2017,7,18,2,0,0,2.38096,0
1,2017,7,18,3,0,0,94.940814,0
1,2017,7,18,4,0,0,80.570042,0
1,2017,7,18,5,0,0,43.822622,0
1,2017,7,18,6,0,0,51.372432,0
1,2017,7,18,7,0,0,38.546204,0
1,2017,7,18,8,0,0,16.759102,0
1,2017,7,18,9,0,0,39.570494,0
1,2017,7,18,10,0,0,28.43552,0
1,2017,7,18,11,0,0,23.410524,0
1,2017,7,18,12,0,0,78.039986,0
1,2017,7,18,13,0,0,129.451361,0
1,2017,7,18,14,0,0,102.32401,0
1,2017,7,18,15,0,0,112.175014,0
1,2017,7,18,16,0,0,22.92024,0
1,2017,7,18,17,0,0,36.155025,0
1,2017,7,18,18,0,0,105.64073,0
1,2017,7,18,19,0,0,20.116288,0
1,2017,7,18,20,0,0,95.413837,0
1,2017,7,18,21,0,0,29.709589,0
1,2017,7,18,22,0,0,88.95554,0
1,2017,7,18,23,0,0,99.516586,0
1,2017,7,19,0,0,0,103.605708,0
1,2017,7,19,1,0,0,19.261479,0
1,2017,7,19,2,0,0,49.967724,0
1,2017,7,19,3,0,0,170.374767,0
1,2017,7,19,4,0,0,102.766483,0
1,2017,7,19,5,0,0,103.767283,0
1,2017,7,19,6,0,0,61.200125,0
1,2017,7,19,7,0,0,129.451361,0
1,2017,7,19,8,0,0,102.819954,0
1,2017,7,19,9,0,0,32.075973,0
1,2017,7,19,10,0,0,1.30406,0
1,2017,7,19,11,0,0,32.144182,0
1,2017,7,19,12,0,0,102.32401,0
1,2017,7,19,13,0,0,18.951756,0
1,2017,7,19,14,0,0,26.357352,0
1,2017,7,19,15,0,0,99.917495,0
1,2017,7,19,16,0,0,81.716168,0
1,2017,7,19,17,0,0,59.378559,0
1,2017,7,19,18,0,0,114.257686,0
1,2017,7,19,19,0,0,119.549627,0
1,2017,7,19,20,0,0,16.931668,0
1,2017,7,19,21,0,0,112.175014,0
1,2017,7,19,22,0,0,107.036806,0
1,2017,7,19,23,0,0,111.994745,0
1,2017,7,20,0,0,0,50.841481,0
1,2017,7,20,1,0,0,68.193782,0
1,2017,7,20,2,0,0,90.881979,0
1,2017,7,20,3,0,0,74.081471,0
1,2017,7,20,4,0,0,57.802791,0
1,2017,7,20,5,0,0,0.139472,0
1,2017,7,20,6,0,0,144.859083,0
1,2017,7,20,7,0,0,84.116654,0
1,2017,7,20,8,0,0,103.338604,0
1,2017,7,20,9,0,0,111.278833,0
1,2017,7,20,10,0,0,49.967724,0
1,2017,7,20,11,0,0,117.652247,0
1,2017,7,20,12,0,0,29.069294,0
1,2017,7,20,13,0,0,127.300279,0
1,2017,7,20,14,0,0,88.813679,0
1,2017,7,20,15,0,0,52.324302,0
1,2017,7,20,16,0,0,69.068784,0
1,2017,7,20,17,0,0,127.508861,0
1,2017,7,20,18,0,0,68.324252,0
1,2017,7,20,19,0,0,30.266734,0
1,2017,7,20,20,0,0,18.818139,0
1,2017,7,20,21,0,0,40.808391,0
1,2017,7,20,22,0,0,69.179596,0
1,2017,7,20,23,0,0,65.856813,0
1,2017,7,21,0,0,0,31.57478,0
1,2017,7,21,1,0,0,1.30406,0
1,2017,7,21,2,0,0,32.323516,0
1,2017,7,21,3,0,0,98.790637,0
1,2017,7,21,4,0,0,57.473059,0
1,2017,7,21,5,0,0,37.570986,0
1,2017,7,21,6,0,0,20.976973,0
1,2017,7,21,7,0,0,49.658189,0
1,2017,7,21,8,0,0,155.68252,0
1,2017,7,21,9,0,0,14.353896,0
1,2017,7,21,10,0,0,79.592971,0
1,2017,7,21,11,0,0,15.048872,0
1,2017,7,21,12,0,0,63.189812,0
1,2017,7,21,13,0,0,16.964684,0
1,2017,7,21,14,0,0,74.977946,0
1,2017,7,21,15,0,0,69.321333,0
1,2017,7,21,16,0,0,124.784656,0
1,2017,7,21,17,0,0,126.804148,0
1,2017,7,21,18,0,0,70.896396,0
1,2017,7,21,19,0,0,83.854081,0
1,2017,7,21,20,0,0,0.139472,0
1,2017,7,21,21,0,0,1.186376,0
1,2017,7,21,22,0,0,28.656535,0
1,2017,7,21,23,0,0,35.816874,0
1,2017,7,22,0,0,0,67.249291,0
1,2017,7,22,1,0,0,24.749416,0
1,2017,7,22,2,0,0,51.675701,0
1,2017,7,22,3,0,0,2.38096,0
1,2017,7,22,4,0,0,37.326459,0
1,2017,7,22,5,0,0,24.749416,0
1,2017,7,22,6,0,0,65.319683,0
1,2017,7,22,7,0,0,12.119008,0
1,2017,7,22,8,0,0,54.734852,0
1,2017,7,22,9,0,0,77.984818,0
1,2017,7,22,10,0,0,33.271965,0
1,2017,7,22,11,0,0,36.492362,0
1,2017,7,22,12,0,0,32.323516,0
1,2017,7,22,13,0,0,82.798789,0
1,2017,7,22,14,0,0,104.59919,0
1,2017,7,22,15,0,0,18.25386,0
1,2017,7,22,16,0,0,81.675587,0
1,2017,7,22,17,0,0,97.039708,0
1,2017,7,22,18,0,0,86.735066,0
1,2017,7,22,19,0,0,23.193907,0
1,2017,7,22,20,0,0,24.34462,0
1,2017,7,22,21,0,0,116.863094,0
1,2017,7,22,22,0,0,85.20846,0
1,2017,7,22,23,0,0,23.361248,0
1,2017,7,23,0,0,0,66.34777,0
1,2017,7,23,1,0,0,47.384425,0
1,2017,7,23,2,0,0,66.021664,0
1,2017,7,23,3,0,0,20.180956,0
1,2017,7,23,4,0,0,78.600527,0
1,2017,7,23,5,0,0,72.679311,0
1,2017,7,23,6,0,0,0.431612,0
1,2017,7,23,7,0,0,86.762363,0
1,2017,7,23,8,0,0,23.560376,0
1,2017,7,23,9,0,0,29.094438,0
1,2017,7,23,10,0,0,47.384425,0
1,2017,7,23,11,0,0,72.420123,0
1,2017,7,23,12,0,0,112.122764,0
1,2017,7,23,13,0,0,84.662027,0
1,2017,7,23,14,0,0,67.857452,0
1,2017,7,23,15,0,0,23.285647,0
1,2017,7,23,16,0,0,1.140576,0
1,2017,7,23,17,0,0,16.575443,0
1,2017,7,23,18,0,0,21.143968,0
1,2017,7,23,19,0,0,73.344371,0
1,2017,7,23,20,0,0,80.139517,0
1,2017,7,23,21,0,0,124.784656,0
1,2017,7,23,22,0,0,51.212055,0
1,2017,7,23,23,0,0,48.551092,0
1,2017,7,24,0,0,0,99.170945,0
1,2017,7,24,1,0,0,77.432076,0
1,2017,7,24,2,0,0,25.892566,0
1,2017,7,24,3,0,0,128.053656,0
1,2017,7,24,4,0,0,11.586736,0
1,2017,7,24,5,0,0,11.483983,0
1,2017,7,24,6,0,0,73.672945,0
1,2017,7,24,7,0,0,134.908538,0
1,2017,7,24,8,0,0,28.652796,0
1,2017,7,24,9,0,0,61.507279,0
1,2017,7,24,10,0,0,25.21418,0
1,2017,7,24,11,0,0,18.044163,0
1,2017,7,24,12,0,0,52.720578,0
1,2017,7,24,13,0,0,18.044163,0
1,2017,7,24,14,0,0,22.615619,0
1,2017,7,24,15,0,0,23.285647,0
1,2017,7,24,16,0,0,34.657388,0
1,2017,7,24,17,0,0,74.977946,0
1,2017,7,24,18,0,0,47.384425,0
1,2017,7,24,19,0,0,16.840704,0
1,2017,7,24,20,0,0,82.798789,0
1,2017,7,24,21,0,0,37.577525,0
1,2017,7,24,22,0,0,18.87922,0
1,2017,7,24,23,0,0,15.056602,0
1,2017,7,25,0,0,0,11.616552,0
1,2017,7,25,1,0,0,104.83285,0
1,2017,7,25,2,0,0,114.176241,0
1,2017,7,25,3,0,0,139.902539,0
1,2017,7,25,4,0,0,47.792351,0
1,2017,7,25,5,0,0,74.395649,0
1,2017,7,25,6,0,0,77.432076,0
1,2017,7,25,7,0,0,28.656535,0
1,2017,7,25,8,0,0,77.478644,0
1,2017,7,25,9,0,0,83.824736,0
1,2017,7,25,10,0,0,23.193907,0
1,2017,7,25,11,0,0,105.527241,0
1,2017,7,25,12,0,0,79.781816,0
1,2017,7,25,13,0,0,31.562053,0
1,2017,7,25,14,0,0,126.804148,0
1,2017,7,25,15,0,0,87.947854,0
1,2017,7,25,16,0,0,88.227608,0
1,2017,7,25,17,0,0,4.177072,0
1,2017,7,25,18,0,0,72.999334,0
1,2017,7,25,19,0,0,16.241412,0
1,2017,7,25,20,0,0,82.57075,0
1,2017,7,25,21,0,0,11.483983,0
1,2017,7,25,22,0,0,20.165024,0
1,2017,7,25,23,0,0,80.368224,0
1,2017,7,26,0,0,0,95.319308,0
1,2017,7,26,1,0,0,95.9469,0
1,2017,7,26,2,0,0,134.908538,0
1,2017,7,26,3,0,0,0.431612,0
1,2017,7,26,4,0,0,10.690848,0
1,2017,7,26,5,0,0,1.140576,0
1,2017,7,26,6,0,0,72.048897,0
1,2017,7,26,7,0,0,72.048897,0
1,2017,7,26,8,0,0,35.984256,0
1,2017,7,26,9,0,0,77.478644,0
1,2017,7,26,10,0,0,32.431875,0
1,2017,7,26,11,0,0,37.577525,0
1,2017,7,26,12,0,0,29.565732,0
1,2017,7,26,13,0,0,15.801879,0
1,2017,7,26,14,0,0,10.690848,0
1,2017,7,26,15,0,0,104.223305,0
1,2017,7,26,16,0,0,25.275529,0
1,2017,7,26,17,0,0,92.546814,0
1,2017,7,26,18,0,0,18.239864,0
1,2017,7,26,19,0,0,81.639229,0
1,2017,7,26,20,0,0,86.735066,0
1,2017,7,26,21,0,0,94.446205,0
1,2017,7,26,22,0,0,34.727036,0
1,2017,7,26,23,0,0,4.177072,0
1,2017,7,27,0,0,0,87.043724,0
1,2017,7,27,1,0,0,91.937256,0
1,2017,7,27,2,0,0,28.656535,0
1,2017,7,27,3,0,0,55.559758,0
1,2017,7,27,4,0,0,105.527241,0
1,2017,7,27,5,0,0,46.855622,0
1,2017,7,27,6,0,0,25.269361,0
1,2017,7,27,7,0,0,96.547041,0
1,2017,7,27,8,0,0,18.951756,0
1,2017,7,27,9,0,0,84.434915,0
1,2017,7,27,10,0,0,117.802477,0
1,2017,7,27,11,0,0,24.749416,0
1,2017,7,27,12,0,0,80.277159,0
1,2017,7,27,13,0,0,21.938856,0
1,2017,7,27,14,0,0,43.786996,0
1,2017,7,27,15,0,0,47.792351,0
1,2017,7,27,16,0,0,79.33855,0
1,2017,7,27,17,0,0,57.473059,0
1,2017,7,27,18,0,0,143.606887,0
1,2017,7,27,19,0,0,106.380357,0
1,2017,7,27,20,0,0,119.658387,0
1,2017,7,27,21,0,0,73.344371,0
1,2017,7,27,22,0,0,38.454912,0
1,2017,7,27,23,0,0,95.9469,0
1,2017,7,28,0,0,0,95.319308,0
1,2017,7,28,1,0,0,16.840704,0
1,2017,7,28,2,0,0,70.035048,0
1,2017,7,28,3,0,0,70.874541,0
1,2017,7,28,4,0,0,86.801427,0
1,2017,7,28,5,0,0,72.679311,0
1,2017,7,28,6,0,0,16.575443,0
1,2017,7,28,7,0,0,99.170945,0
1,2017,7,28,8,0,0,85.20846,0
1,2017,7,28,9,0,0,12.119008,0
1,2017,7,28,10,0,0,39.880252,0
1,2017,7,28,11,0,0,36.492362,0
1,2017,7,28,12,0,0,32.867636,0
1,2017,7,28,13,0,0,72.999334,0
1,2017,7,28,14,0,0,23.193907,0
1,2017,7,28,15,0,0,53.660539,0
1,2017,7,28,16,0,0,32.323516,0
1,2017,7,28,17,0,0,25.275529,0
1,2017,7,28,18,0,0,58.720978,0
1,2017,7,28,19,0,0,62.042213,0
1,2017,7,28,20,0,0,0.831292,0
1,2017,7,28,21,0,0,63.189812,0
1,2017,7,28,22,0,0,81.880637,0
1,2017,7,28,23,0,0,65.518514,0
1,2017,7,29,0,0,0,98.82443,0
1,2017,7,29,1,0,0,66.021664,0
1,2017,7,29,2,0,0,114.176241,0
1,2017,7,29,3,0,0,80.368224,0
1,2017,7,29,4,0,0,69.179596,0
1,2017,7,29,5,0,0,77.984818,0
1,2017,7,29,6,0,0,19.812026,0
1,2017,7,29,7,0,0,17.411588,0
1,2017,7,29,8,0,0,40.510482,0
1,2017,7,29,9,0,0,71.18283,0
1,2017,7,29,10,0,0,79.781816,0
1,2017,7,29,11,0,0,118.598972,0
1,2017,7,29,12,0,0,37.572813,0
1,2017,7,29,13,0,0,36.492362,0
1,2017,7,29,14,0,0,86.735066,0
1,2017,7,29,15,0,0,79.781816,0
1,2017,7,29,16,0,0,83.854081,0
1,2017,7,29,17,0,0,104.59919,0
1,2017,7,29,18,0,0,51.675701,0
1,2017,7,29,19,0,0,18.860508,0
1,2017,7,29,20,0,0,11.483983,0
1,2017,7,29,21,0,0,95.9469,0
1,2017,7,29,22,0,0,75.304217,0
1,2017,7,29,23,0,0,34.620132,0
1,2017,7,30,0,0,0,72.309914,0
1,2017,7,30,1,0,0,143.606887,0
1,2017,7,30,2,0,0,1.91616,0
1,2017,7,30,3,0,0,80.368224,0
1,2017,7,30,4,0,0,15.056602,0
1,2017,7,30,5,0,0,14.069068,0
1,2017,7,30,6,0,0,80.794322,0
1,2017,7,30,7,0,0,128.160123,0
1,2017,7,30,8,0,0,50.006048,0
1,2017,7,30,9,0,0,37.218584,0
1,2017,7,30,10,0,0,66.563289,0
1,2017,7,30,11,0,0,60.462099,0
1,2017,7,30,12,0,0,96.735287,0
1,2017,7,30,13,0,0,84.662027,0
1,2017,7,30,14,0,0,79.781816,0
1,2017,7,30,15,0,0,16.964684,0
1,2017,7,30,16,0,0,24.089339,0
1,2017,7,30,17,0,0,126.804148,0
1,2017,7,30,18,0,0,4.177072,0
1,2017,7,30,19,0,0,20.096266,0
1,2017,7,30,20,0,0,86.735066,0
1,2017,7,30,21,0,0,72.420123,0
1,2017,7,30,22,0,0,81.884281,0
1,2017,7,30,23,0,0,52.720578,0
1,2017,8,1,0,0,0,65.518514,0
1,2017,8,1,1,0,0,155.68252,0
1,2017,8,1,2,0,0,65.856813,0
1,2017,8,1,3,0,0,73.344371,0
1,2017,8,1,4,0,0,87.792319,0
1,2017,8,1,5,0,0,98.82443,0
1,2017,8,1,6,0,0,22.615619,0
1,2017,8,1,7,0,0,35.816874,0
1,2017,8,1,8,0,0,69.753568,0
1,2017,8,1,9,0,0,54.40795,0
1,2017,8,1,10,0,0,128.402111,0
1,2017,8,1,11,0,0,66.563289,0
1,2017,8,1,12,0,0,40.124895,0
1,2017,8,1,13,0,0,22.778303,0
1,2017,8,1,14,0,0,95.9469,0
1,2017,8,1,15,0,0,64.541609,0
1,2017,8,1,16,0,0,77.432076,0
1,2017,8,1,17,0,0,38.454912,0
1,2017,8,1,18,0,0,33.271965,0
1,2017,8,1,19,0,0,185.3978,0
1,2017,8,1,20,0,0,66.856908,0
1,2017,8,1,21,0,0,104.844823,0
1,2017,8,1,22,0,0,32.244543,0
1,2017,8,1,23,0,0,109.307833,0
1,2017,8,2,0,0,0,128.053656,0
1,2017,8,2,1,0,0,4.177072,0
1,2017,8,2,2,0,0,13.248976,0
1,2017,8,2,3,0,0,97.039708,0
1,2017,8,2,4,0,0,39.880252,0
1,2017,8,2,5,0,0,112.122764,0
1,2017,8,2,6,0,0,13.248976,0
1,2017,8,2,7,0,0,21.754224,0
1,2017,8,2,8,0,0,74.757393,0
1,2017,8,2,9,0,0,22.73658,0
1,2017,8,2,10,0,0,19.987119,0
1,2017,8,2,11,0,0,52.720578,0
1,2017,8,2,12,0,0,92.110862,0
1,2017,8,2,13,0,0,29.221934,0
1,2017,8,2,14,0,0,10.694764,0
1,2017,8,2,15,0,0,81.880637,0
1,2017,8,2,16,0,0,101.423885,0
1,2017,8,2,17,0,0,131.671487,0
1,2017,8,2,18,0,0,96.547041,0
1,2017,8,2,19,0,0,31.672278,0
1,2017,8,2,20,0,0,19.697257,0
1,2017,8,2,21,0,0,22.778303,0
1,2017,8,2,22,0,0,20.41048,0
1,2017,8,2,23,0,0,69.179596,0
1,2017,8,3,0,0,0,73.672945,0
1,2017,8,3,1,0,0,28.652796,0
1,2017,8,3,2,0,0,104.59919,0
1,2017,8,3,3,0,0,81.675587,0
1,2017,8,3,4,0,0,79.608908,0
1,2017,8,3,5,0,0,21.998628,0
1,2017,8,3,6,0,0,39.880252,0
1,2017,8,3,7,0,0,99.170945,0
1,2017,8,3,8,0,0,126.804148,0
1,2017,8,3,9,0,0,75.945205,0
1,2017,8,3,10,0,0,75.370587,0
1,2017,8,3,11,0,0,0.139472,0
1,2017,8,3,12,0,0,67.705994,0
1,2017,8,3,13,0,0,14.353896,0
1,2017,8,3,14,0,0,29.094438,0
1,2017,8,3,15,0,0,27.144176,0
1,2017,8,3,16,0,0,54.734852,0
1,2017,8,3,17,0,0,118.598972,0
1,2017,8,3,18,0,0,21.754224,0
1,2017,8,3,19,0,0,45.840677,0
1,2017,8,3,20,0,0,81.869844,0
1,2017,8,3,21,0,0,98.790637,0
1,2017,8,3,22,0,0,77.432076,0
1,2017,8,3,23,0,0,64.058314,0
1,2017,8,4,0,0,0,15.056602,0
1,2017,8,4,1,0,0,46.855622,0
1,2017,8,4,2,0,0,79.165472,0
1,2017,8,4,3,0,0,86.735066,0
1,2017,8,4,4,0,0,0.663056,0
1,2017,8,4,5,0,0,19.697257,0
1,2017,8,4,6,0,0,85.866867,0
1,2017,8,4,7,0,0,23.414612,0
1,2017,8,4,8,0,0,114.315025,0
1,2017,8,4,9,0,0,29.221934,0
1,2017,8,4,10,0,0,64.541609,0
1,2017,8,4,11,0,0,48.220384,0
1,2017,8,4,12,0,0,105.460439,0
1,2017,8,4,13,0,0,48.830943,0
1,2017,8,4,14,0,0,99.170945,0
1,2017,8,4,15,0,0,21.754224,0
1,2017,8,4,16,0,0,32.867636,0
1,2017,8,4,17,0,0,24.749416,0
1,2017,8,4,18,0,0,74.395649,0
1,2017,8,4,19,0,0,67.249291,0
1,2017,8,4,20,0,0,74.969313,0
1,2017,8,4,21,0,0,68.890566,0
1,2017,8,4,22,0,0,79.165472,0
1,2017,8,4,23,0,0,74.757393,0
1,2017,8,5,0,0,0,95.9469,0
1,2017,8,5,1,0,0,18.239864,0
